Object,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Time Stamp
RH,0.2533256,1.328911,-0.06275171,-0.6587202,0.009415353,-0.06692247,0.7493467,5.447751
RH,0.2527727,1.342762,-0.08198005,-0.6844403,0.003650137,-0.06509701,0.7261479,5.458792
RH,0.2527727,1.342762,-0.08198005,-0.6844403,0.003650137,-0.06509701,0.7261479,5.458792
RH,0.2521423,1.354676,-0.1026543,-0.7083396,-0.004112491,-0.06564489,0.7028007,5.469868
RH,0.2521423,1.354676,-0.1026543,-0.7083396,-0.004112491,-0.06564489,0.7028007,5.469868
RH,0.2512789,1.365566,-0.1224086,-0.7320512,-0.01385727,-0.0678392,0.6777219,5.480956
RH,0.2512789,1.365566,-0.1224086,-0.7320512,-0.01385727,-0.0678392,0.6777219,5.480956
RH,0.2530506,1.367514,-0.1527085,-0.7564434,-0.02120284,-0.0708999,0.6498593,5.492239
RH,0.2530506,1.367514,-0.1527085,-0.7564434,-0.02120284,-0.0708999,0.6498593,5.492239
RH,0.2471894,1.373331,-0.1647597,-0.7756134,-0.03435005,-0.07113427,0.6262459,5.503171
RH,0.2471894,1.373331,-0.1647597,-0.7756134,-0.03435005,-0.07113427,0.6262459,5.503171
RH,0.2457322,1.379831,-0.1842819,-0.7958289,-0.04674345,-0.07259423,0.5993342,5.514266
RH,0.2457322,1.379831,-0.1842819,-0.7958289,-0.04674345,-0.07259423,0.5993342,5.514266
RH,0.2446251,1.383877,-0.2033276,-0.8141497,-0.06064966,-0.07470144,0.5726269,5.525322
RH,0.2446251,1.383877,-0.2033276,-0.8141497,-0.06064966,-0.07470144,0.5726269,5.525322
RH,0.2425095,1.386492,-0.2214749,-0.831029,-0.0737045,-0.07340933,0.5464152,5.536492
RH,0.2425095,1.386492,-0.2214749,-0.831029,-0.0737045,-0.07340933,0.5464152,5.536492
RH,0.2406553,1.391292,-0.2391917,-0.8457763,-0.08324923,-0.06904461,0.5224606,5.547628
RH,0.2406553,1.391292,-0.2391917,-0.8457763,-0.08324923,-0.06904461,0.5224606,5.547628
RH,0.2386621,1.392715,-0.2554246,-0.8601059,-0.09304962,-0.06561549,0.4972467,5.55873
RH,0.2386621,1.392715,-0.2554246,-0.8601059,-0.09304962,-0.06561549,0.4972467,5.55873
RH,0.2361633,1.393307,-0.2699731,-0.8743795,-0.09836331,-0.05547085,0.4719197,5.569859
RH,0.2361633,1.393307,-0.2699731,-0.8743795,-0.09836331,-0.05547085,0.4719197,5.569859
RH,0.2332381,1.392528,-0.2827103,-0.8875411,-0.09940842,-0.04226525,0.4478867,5.580909
RH,0.2332381,1.392528,-0.2827103,-0.8875411,-0.09940842,-0.04226525,0.4478867,5.580909
RH,0.2304527,1.392048,-0.2940574,-0.8984159,-0.09444188,-0.02946222,0.427857,5.59199
RH,0.2304527,1.392048,-0.2940574,-0.8984159,-0.09444188,-0.02946222,0.427857,5.59199
RH,0.2280793,1.391333,-0.3039213,-0.9071861,-0.08939632,-0.01815527,0.4107216,5.603098
RH,0.2280793,1.391333,-0.3039213,-0.9071861,-0.08939632,-0.01815527,0.4107216,5.603098
RH,0.2260026,1.391184,-0.3098384,-0.9111387,-0.08589015,-0.01061521,0.4029101,5.614242
RH,0.2260026,1.391184,-0.3098384,-0.9111387,-0.08589015,-0.01061521,0.4029101,5.614242
RH,0.2242745,1.390682,-0.3168078,-0.9158611,-0.08847496,-0.005572613,0.3915859,5.625385
RH,0.2242745,1.390682,-0.3168078,-0.9158611,-0.08847496,-0.005572613,0.3915859,5.625385
RH,0.2233751,1.390698,-0.3206149,-0.9173489,-0.09394538,-0.004473506,0.3868141,5.636433
RH,0.2233751,1.390698,-0.3206149,-0.9173489,-0.09394538,-0.004473506,0.3868141,5.636433
RH,0.2226487,1.390582,-0.3245797,-0.9187535,-0.09979232,-0.003959296,0.381992,5.647573
RH,0.2226487,1.390582,-0.3245797,-0.9187535,-0.09979232,-0.003959296,0.381992,5.647573
RH,0.222186,1.390834,-0.3264193,-0.9179106,-0.1057936,-0.00616304,0.382374,5.65867
RH,0.222186,1.390834,-0.3264193,-0.9179106,-0.1057936,-0.00616304,0.382374,5.65867
RH,0.222016,1.391585,-0.3270836,-0.9170943,-0.1086576,-0.007834404,0.3834974,5.669798
RH,0.222016,1.391585,-0.3270836,-0.9170943,-0.1086576,-0.007834404,0.3834974,5.669798
RH,0.2220258,1.391917,-0.3270552,-0.916636,-0.1084822,-0.008422852,0.3846285,5.680907
RH,0.2220258,1.391917,-0.3270552,-0.916636,-0.1084822,-0.008422852,0.3846285,5.680907
RH,0.2221153,1.391876,-0.3268573,-0.9166835,-0.105983,-0.007977648,0.3852212,5.691998
RH,0.2221153,1.391876,-0.3268573,-0.9166835,-0.105983,-0.007977648,0.3852212,5.691998
RH,0.2218795,1.392109,-0.3267425,-0.9169745,-0.1028068,-0.007171047,0.3854051,5.703166
RH,0.2218795,1.392109,-0.3267425,-0.9169745,-0.1028068,-0.007171047,0.3854051,5.703166
RH,0.2220315,1.391976,-0.3255094,-0.9169399,-0.09796035,-0.006663742,0.3867564,5.714208
RH,0.2220315,1.391976,-0.3255094,-0.9169399,-0.09796035,-0.006663742,0.3867564,5.714208
RH,0.2223351,1.391804,-0.3242344,-0.9160551,-0.09508894,-0.007899751,0.3895366,5.725386
RH,0.2223351,1.391804,-0.3242344,-0.9160551,-0.09508894,-0.007899751,0.3895366,5.725386
RH,0.2227619,1.391418,-0.3219817,-0.9139099,-0.09509669,-0.01041468,0.394483,5.736433
RH,0.2227619,1.391418,-0.3219817,-0.9139099,-0.09509669,-0.01041468,0.394483,5.736433
RH,0.2230128,1.391419,-0.3198305,-0.9110815,-0.09568685,-0.01311049,0.4007526,5.747539
RH,0.2230128,1.391419,-0.3198305,-0.9110815,-0.09568685,-0.01311049,0.4007526,5.747539
RH,0.2231674,1.391691,-0.3174906,-0.9086797,-0.09559438,-0.01515246,0.4061199,5.758611
RH,0.2231674,1.391691,-0.3174906,-0.9086797,-0.09559438,-0.01515246,0.4061199,5.758611
RH,0.223361,1.391227,-0.3143399,-0.9056717,-0.09493186,-0.016915,0.4128689,5.769733
RH,0.223361,1.391227,-0.3143399,-0.9056717,-0.09493186,-0.016915,0.4128689,5.769733
RH,0.2236444,1.390667,-0.3110701,-0.9030845,-0.0924252,-0.01727025,0.4190438,5.780728
RH,0.2236444,1.390667,-0.3110701,-0.9030845,-0.0924252,-0.01727025,0.4190438,5.780728
RH,0.2235452,1.389846,-0.3075961,-0.9009551,-0.0897524,-0.01654807,0.4242059,5.791922
RH,0.2235452,1.389846,-0.3075961,-0.9009551,-0.0897524,-0.01654807,0.4242059,5.791922
RH,0.2232708,1.388756,-0.3028653,-0.8991526,-0.08688594,-0.01555714,0.4286414,5.803016
RH,0.2232708,1.388756,-0.3028653,-0.8991526,-0.08688594,-0.01555714,0.4286414,5.803016
RH,0.2230669,1.387409,-0.2982443,-0.8972362,-0.08397604,-0.01476294,0.4332404,5.814128
RH,0.2230669,1.387409,-0.2982443,-0.8972362,-0.08397604,-0.01476294,0.4332404,5.814128
RH,0.2230996,1.385952,-0.2928248,-0.8947611,-0.08283485,-0.01678234,0.4384738,5.825212
RH,0.2230996,1.385952,-0.2928248,-0.8947611,-0.08283485,-0.01678234,0.4384738,5.825212
RH,0.2234565,1.384428,-0.2860394,-0.8912559,-0.0825616,-0.02202075,0.445378,5.836337
RH,0.2234565,1.384428,-0.2860394,-0.8912559,-0.0825616,-0.02202075,0.445378,5.836337
RH,0.22411,1.382776,-0.2779136,-0.8863371,-0.08165647,-0.0285741,0.4548871,5.847492
RH,0.22411,1.382776,-0.2779136,-0.8863371,-0.08165647,-0.0285741,0.4548871,5.847492
RH,0.2246333,1.381132,-0.2694302,-0.8810279,-0.07950667,-0.03303666,0.4651636,5.858699
RH,0.2246333,1.381132,-0.2694302,-0.8810279,-0.07950667,-0.03303666,0.4651636,5.858699
RH,0.2251081,1.379052,-0.2577826,-0.8729403,-0.07507662,-0.03613467,0.480659,5.869625
RH,0.2251081,1.379052,-0.2577826,-0.8729403,-0.07507662,-0.03613467,0.480659,5.869625
RH,0.2251254,1.376931,-0.244665,-0.8625171,-0.06953032,-0.0370331,0.4998584,5.881003
RH,0.2251254,1.376931,-0.244665,-0.8625171,-0.06953032,-0.0370331,0.4998584,5.881003
RH,0.2246169,1.37404,-0.2300151,-0.8491161,-0.06493717,-0.03787585,0.5228293,5.891924
RH,0.2246169,1.37404,-0.2300151,-0.8491161,-0.06493717,-0.03787585,0.5228293,5.891924
RH,0.2244881,1.370992,-0.2154854,-0.8351302,-0.06177536,-0.04007729,0.5451011,5.903001
RH,0.2244881,1.370992,-0.2154854,-0.8351302,-0.06177536,-0.04007729,0.5451011,5.903001
RH,0.2237102,1.36617,-0.1982713,-0.816677,-0.0606811,-0.04375127,0.5722259,5.914109
RH,0.2237102,1.36617,-0.1982713,-0.816677,-0.0606811,-0.04375127,0.5722259,5.914109
RH,0.2229874,1.359985,-0.1798885,-0.7950875,-0.0604552,-0.04965134,0.6014283,5.925223
RH,0.2229874,1.359985,-0.1798885,-0.7950875,-0.0604552,-0.04965134,0.6014283,5.925223
RH,0.2221618,1.352268,-0.1605445,-0.7700781,-0.06051641,-0.05752965,0.6324618,5.936349
RH,0.2221618,1.352268,-0.1605445,-0.7700781,-0.06051641,-0.05752965,0.6324618,5.936349
RH,0.2212951,1.343708,-0.1412122,-0.7441761,-0.06035147,-0.06518113,0.6620507,5.947399
RH,0.2212951,1.343708,-0.1412122,-0.7441761,-0.06035147,-0.06518113,0.6620507,5.947399
RH,0.2202371,1.333219,-0.1199431,-0.7155981,-0.05964403,-0.0709843,0.6923317,5.958558
RH,0.2202371,1.333219,-0.1199431,-0.7155981,-0.05964403,-0.0709843,0.6923317,5.958558
RH,0.2181398,1.320204,-0.09891593,-0.6856171,-0.05580108,-0.07105992,0.7223337,5.969615
RH,0.2181398,1.320204,-0.09891593,-0.6856171,-0.05580108,-0.07105992,0.7223337,5.969615
RH,0.2158712,1.305236,-0.07745618,-0.6544003,-0.05015549,-0.06594676,0.7515954,5.980749
RH,0.2158712,1.305236,-0.07745618,-0.6544003,-0.05015549,-0.06594676,0.7515954,5.980749
RH,0.2134691,1.288454,-0.05664384,-0.6236385,-0.04571855,-0.05784716,0.7782279,5.991821
RH,0.2134691,1.288454,-0.05664384,-0.6236385,-0.04571855,-0.05784716,0.7782279,5.991821
RH,0.210821,1.269549,-0.03735346,-0.5916441,-0.0430016,-0.04598901,0.803737,6.002951
RH,0.210821,1.269549,-0.03735346,-0.5916441,-0.0430016,-0.04598901,0.803737,6.002951
RH,0.2080393,1.250128,-0.01815504,-0.5591378,-0.04295141,-0.03520327,0.8272127,6.014144
RH,0.2080393,1.250128,-0.01815504,-0.5591378,-0.04295141,-0.03520327,0.8272127,6.014144
RH,0.2052274,1.22828,-0.0004805923,-0.5261322,-0.04804711,-0.02257921,0.8487442,6.025176
RH,0.2052274,1.22828,-0.0004805923,-0.5261322,-0.04804711,-0.02257921,0.8487442,6.025176
RH,0.2025774,1.20522,0.01624566,-0.492378,-0.05363876,-0.01348311,0.8686225,6.036237
RH,0.2025774,1.20522,0.01624566,-0.492378,-0.05363876,-0.01348311,0.8686225,6.036237
RH,0.2005607,1.182422,0.03330994,-0.4572234,-0.05606178,-0.006229175,0.8875613,6.047404
RH,0.2005607,1.182422,0.03330994,-0.4572234,-0.05606178,-0.006229175,0.8875613,6.047404
RH,0.200842,1.155758,0.04653388,-0.4154204,-0.05661431,-0.0125845,0.9077788,6.058481
RH,0.200842,1.155758,0.04653388,-0.4154204,-0.05661431,-0.0125845,0.9077788,6.058481
RH,0.2012559,1.129982,0.06072325,-0.3712461,-0.0544346,-0.01461585,0.9268223,6.069763
RH,0.2012559,1.129982,0.06072325,-0.3712461,-0.0544346,-0.01461585,0.9268223,6.069763
RH,0.2029934,1.103383,0.0730831,-0.3231007,-0.04892599,-0.02052234,0.9448762,6.080721
RH,0.2029934,1.103383,0.0730831,-0.3231007,-0.04892599,-0.02052234,0.9448762,6.080721
RH,0.2057161,1.077811,0.08346075,-0.279253,-0.04008277,-0.02728947,0.9589924,6.091836
RH,0.2057161,1.077811,0.08346075,-0.279253,-0.04008277,-0.02728947,0.9589924,6.091836
RH,0.2082173,1.052609,0.09262997,-0.239526,-0.03088789,-0.03136993,0.9698913,6.102924
RH,0.2082173,1.052609,0.09262997,-0.239526,-0.03088789,-0.03136993,0.9698913,6.102924
RH,0.2118431,1.030746,0.09960634,-0.2064952,-0.01571202,-0.03543552,0.9776796,6.114
RH,0.2118431,1.030746,0.09960634,-0.2064952,-0.01571202,-0.03543552,0.9776796,6.114
RH,0.2154169,1.010164,0.1050628,-0.1746153,-0.001818807,-0.03797584,0.9839025,6.12515
RH,0.2154169,1.010164,0.1050628,-0.1746153,-0.001818807,-0.03797584,0.9839025,6.12515
RH,0.2189361,0.9884316,0.1139733,-0.1473375,0.009845409,-0.03678694,0.988353,6.136258
RH,0.2189361,0.9884316,0.1139733,-0.1473375,0.009845409,-0.03678694,0.988353,6.136258
RH,0.2219108,0.9683517,0.1201415,-0.1212943,0.01846775,-0.03433367,0.9918507,6.147388
RH,0.2219108,0.9683517,0.1201415,-0.1212943,0.01846775,-0.03433367,0.9918507,6.147388
RH,0.2242361,0.9568081,0.1230447,-0.1161109,0.02260642,-0.02466545,0.9926726,6.158431
RH,0.2242361,0.9568081,0.1230447,-0.1161109,0.02260642,-0.02466545,0.9926726,6.158431
RH,0.2263898,0.9413882,0.1262693,-0.1004299,0.02835686,-0.01975919,0.9943436,6.169572
RH,0.2263898,0.9413882,0.1262693,-0.1004299,0.02835686,-0.01975919,0.9943436,6.169572
RH,0.2273968,0.9366871,0.1275068,-0.1112163,0.02363818,-0.01266594,0.9934343,6.180626
RH,0.2273968,0.9366871,0.1275068,-0.1112163,0.02363818,-0.01266594,0.9934343,6.180626
RH,0.2283185,0.9255188,0.1292888,-0.1049535,0.02490354,-0.008270208,0.9941309,6.191831
RH,0.2283185,0.9255188,0.1292888,-0.1049535,0.02490354,-0.008270208,0.9941309,6.191831
RH,0.2285266,0.92395,0.1289752,-0.1113823,0.02063024,-0.005521574,0.9935482,6.202857
RH,0.2285266,0.92395,0.1289752,-0.1113823,0.02063024,-0.005521574,0.9935482,6.202857
RH,0.2300562,0.9194189,0.1298389,-0.1090329,0.02073831,-0.003154992,0.9938168,6.213964
RH,0.2300562,0.9194189,0.1298389,-0.1090329,0.02073831,-0.003154992,0.9938168,6.213964
RH,0.2316319,0.9123534,0.1319823,-0.1039393,0.02188704,-0.000690534,0.9943426,6.225064
RH,0.2316319,0.9123534,0.1319823,-0.1039393,0.02188704,-0.000690534,0.9943426,6.225064
RH,0.2329961,0.9115691,0.1324283,-0.1015782,0.02288485,-0.000422864,0.9945642,6.236206
RH,0.2329961,0.9115691,0.1324283,-0.1015782,0.02288485,-0.000422864,0.9945642,6.236206
RH,0.2339578,0.907403,0.1331016,-0.09752394,0.02476704,0.0003229677,0.9949249,6.247247
RH,0.2339578,0.907403,0.1331016,-0.09752394,0.02476704,0.0003229677,0.9949249,6.247247
RH,0.2353774,0.9038974,0.1339788,-0.09347199,0.02672782,0.0001220703,0.9952631,6.25841
RH,0.2353774,0.9038974,0.1339788,-0.09347199,0.02672782,0.0001220703,0.9952631,6.25841
RH,0.2369149,0.9010574,0.1347892,-0.08831043,0.02952739,-0.004295071,0.995646,6.26953
RH,0.2369149,0.9010574,0.1347892,-0.08831043,0.02952739,-0.004295071,0.995646,6.26953
RH,0.2383813,0.8984095,0.1355705,-0.08246914,0.03234794,-0.0106124,0.996012,6.280649
RH,0.2383813,0.8984095,0.1355705,-0.08246914,0.03234794,-0.0106124,0.996012,6.280649
RH,0.2397012,0.8950808,0.1387404,-0.07347456,0.03656938,-0.0162055,0.9964947,6.291799
RH,0.2397012,0.8950808,0.1387404,-0.07347456,0.03656938,-0.0162055,0.9964947,6.291799
RH,0.2409157,0.8932874,0.1398631,-0.07017589,0.0399336,-0.02262685,0.9964781,6.30282
RH,0.2409157,0.8932874,0.1398631,-0.07017589,0.0399336,-0.02262685,0.9964781,6.30282
RH,0.2421488,0.8918825,0.1406316,-0.06975995,0.04298158,-0.02563302,0.9963077,6.313975
RH,0.2421488,0.8918825,0.1406316,-0.06975995,0.04298158,-0.02563302,0.9963077,6.313975
RH,0.2429556,0.8917291,0.1410487,-0.07357226,0.04514886,-0.02314384,0.9959986,6.325179
RH,0.2429556,0.8917291,0.1410487,-0.07357226,0.04514886,-0.02314384,0.9959986,6.325179
RH,0.243325,0.8918445,0.1413423,-0.07835869,0.04651792,-0.01778628,0.9956805,6.336171
RH,0.243325,0.8918445,0.1413423,-0.07835869,0.04651792,-0.01778628,0.9956805,6.336171
RH,0.2437387,0.8914922,0.1417199,-0.08113647,0.04785063,-0.01340886,0.9954634,6.347429
RH,0.2437387,0.8914922,0.1417199,-0.08113647,0.04785063,-0.01340886,0.9954634,6.347429
RH,0.2436267,0.8913831,0.1418909,-0.08430332,0.0475639,-0.008629948,0.9952669,6.358369
RH,0.2436267,0.8913831,0.1418909,-0.08430332,0.0475639,-0.008629948,0.9952669,6.358369
RH,0.2433236,0.8909969,0.142045,-0.085931,0.04632613,-0.007616444,0.9951944,6.369447
RH,0.2433236,0.8909969,0.142045,-0.085931,0.04632613,-0.007616444,0.9951944,6.369447
RH,0.2432106,0.8902606,0.1423115,-0.08619253,0.04547705,-0.008464324,0.995204,6.380556
RH,0.2432106,0.8902606,0.1423115,-0.08619253,0.04547705,-0.008464324,0.995204,6.380556
RH,0.242857,0.8890948,0.1425563,-0.08455059,0.04345497,-0.01205224,0.9953982,6.391705
RH,0.242857,0.8890948,0.1425563,-0.08455059,0.04345497,-0.01205224,0.9953982,6.391705
RH,0.2425754,0.8878874,0.1428048,-0.08314449,0.04171841,-0.01454328,0.9955577,6.40272
RH,0.2425754,0.8878874,0.1428048,-0.08314449,0.04171841,-0.01454328,0.9955577,6.40272
RH,0.2416331,0.8855673,0.1429018,-0.0795788,0.03696937,-0.01632277,0.9960091,6.413792
RH,0.2416331,0.8855673,0.1429018,-0.0795788,0.03696937,-0.01632277,0.9960091,6.413792
RH,0.2412137,0.8838334,0.1431145,-0.07761167,0.03483969,-0.0156083,0.9962525,6.424912
RH,0.2412137,0.8838334,0.1431145,-0.07761167,0.03483969,-0.0156083,0.9962525,6.424912
RH,0.2408453,0.8816381,0.1433316,-0.07467172,0.03345128,-0.01363805,0.9965537,6.43609
RH,0.2408453,0.8816381,0.1433316,-0.07467172,0.03345128,-0.01363805,0.9965537,6.43609
RH,0.2407982,0.8794961,0.1435042,-0.07179417,0.03323228,-0.01246194,0.9967878,6.447192
RH,0.2407982,0.8794961,0.1435042,-0.07179417,0.03323228,-0.01246194,0.9967878,6.447192
RH,0.2408319,0.8774743,0.1436782,-0.0692482,0.03315642,-0.01209421,0.9969749,6.458393
RH,0.2408319,0.8774743,0.1436782,-0.0692482,0.03315642,-0.01209421,0.9969749,6.458393
RH,0.2411383,0.8755291,0.1437989,-0.06731123,0.03421172,-0.01272521,0.9970641,6.469414
RH,0.2411383,0.8755291,0.1437989,-0.06731123,0.03421172,-0.01272521,0.9970641,6.469414
RH,0.241425,0.8737813,0.1438589,-0.06611513,0.03507244,-0.01347592,0.9971043,6.480536
RH,0.241425,0.8737813,0.1438589,-0.06611513,0.03507244,-0.01347592,0.9971043,6.480536
RH,0.2417932,0.8722947,0.1437568,-0.06612302,0.0358569,-0.01425507,0.9970651,6.491624
RH,0.2417932,0.8722947,0.1437568,-0.06612302,0.0358569,-0.01425507,0.9970651,6.491624
RH,0.241944,0.8708668,0.1435894,-0.0658293,0.03536291,-0.01444665,0.9970995,6.502625
RH,0.241944,0.8708668,0.1435894,-0.0658293,0.03536291,-0.01444665,0.9970995,6.502625
RH,0.241964,0.8692931,0.1434754,-0.06451194,0.03439503,-0.01425298,0.9972222,6.513815
RH,0.241964,0.8692931,0.1434754,-0.06451194,0.03439503,-0.01425298,0.9972222,6.513815
RH,0.2417904,0.8677456,0.1433448,-0.06196364,0.03286754,-0.01330398,0.9974484,6.524918
RH,0.2417904,0.8677456,0.1433448,-0.06196364,0.03286754,-0.01330398,0.9974484,6.524918
RH,0.2417543,0.8663436,0.1432199,-0.05879089,0.03216709,-0.01247329,0.997674,6.536024
RH,0.2417543,0.8663436,0.1432199,-0.05879089,0.03216709,-0.01247329,0.997674,6.536024
RH,0.2417881,0.8651456,0.1431393,-0.05602881,0.03159052,-0.01195292,0.9978577,6.547129
RH,0.2417881,0.8651456,0.1431393,-0.05602881,0.03159052,-0.01195292,0.9978577,6.547129
RH,0.2418391,0.8646489,0.1431747,-0.05406998,0.03114085,-0.01241822,0.9979742,6.558258
RH,0.2418391,0.8646489,0.1431747,-0.05406998,0.03114085,-0.01241822,0.9979742,6.558258
RH,0.2419554,0.8645087,0.1431819,-0.05337684,0.0307484,-0.01370182,0.9980069,6.569408
RH,0.2419554,0.8645087,0.1431819,-0.05337684,0.0307484,-0.01370182,0.9980069,6.569408
RH,0.2421364,0.8658779,0.143261,-0.05460269,0.02984563,-0.01595343,0.9979345,6.580472
RH,0.2421364,0.8658779,0.143261,-0.05460269,0.02984563,-0.01595343,0.9979345,6.580472
RH,0.2421182,0.8680423,0.1434813,-0.05580803,0.02722879,-0.01755989,0.9979157,6.591571
RH,0.2421182,0.8680423,0.1434813,-0.05580803,0.02722879,-0.01755989,0.9979157,6.591571
RH,0.2420319,0.8702223,0.1437584,-0.05676506,0.02434714,-0.0185157,0.9979189,6.602705
RH,0.2420319,0.8702223,0.1437584,-0.05676506,0.02434714,-0.0185157,0.9979189,6.602705
RH,0.2418867,0.8746557,0.1441631,-0.06002447,0.02092607,-0.01896181,0.9977974,6.61393
RH,0.2418867,0.8746557,0.1441631,-0.06002447,0.02092607,-0.01896181,0.9977974,6.61393
RH,0.241896,0.8763057,0.1443523,-0.06057665,0.01901243,-0.01975202,0.997787,6.624806
RH,0.241896,0.8763057,0.1443523,-0.06057665,0.01901243,-0.01975202,0.997787,6.624806
RH,0.2419056,0.8779567,0.1445394,-0.06112859,0.01709769,-0.02054266,0.997772,6.636106
RH,0.2419056,0.8779567,0.1445394,-0.06112859,0.01709769,-0.02054266,0.997772,6.636106
RH,0.243277,0.8966343,0.1457493,-0.07942736,0.01506271,-0.02503424,0.9964125,6.64711
RH,0.243277,0.8966343,0.1457493,-0.07942736,0.01506271,-0.02503424,0.9964125,6.64711
RH,0.2452866,0.9157374,0.1456946,-0.09961656,0.01767872,-0.0283986,0.9944634,6.658215
RH,0.2452866,0.9157374,0.1456946,-0.09961656,0.01767872,-0.0283986,0.9944634,6.658215
RH,0.2459463,0.9239521,0.1459947,-0.1063006,0.0166598,-0.03016051,0.9937369,6.669333
RH,0.2459463,0.9239521,0.1459947,-0.1063006,0.0166598,-0.03016051,0.9937369,6.669333
RH,0.2466118,0.9321582,0.1462731,-0.1129781,0.01563977,-0.03192016,0.9929615,6.680438
RH,0.2466118,0.9321582,0.1462731,-0.1129781,0.01563977,-0.03192016,0.9929615,6.680438
RH,0.2472835,0.9403586,0.1465304,-0.1196514,0.01461942,-0.03367836,0.9921369,6.69155
RH,0.2472835,0.9403586,0.1465304,-0.1196514,0.01461942,-0.03367836,0.9921369,6.69155
RH,0.2509285,0.9760284,0.1433339,-0.1647316,0.01962714,-0.04050307,0.985311,6.702637
RH,0.2509285,0.9760284,0.1433339,-0.1647316,0.01962714,-0.04050307,0.985311,6.702637
RH,0.2535661,1.007146,0.1375218,-0.2025354,0.02107897,-0.04578206,0.977977,6.713732
RH,0.2535661,1.007146,0.1375218,-0.2025354,0.02107897,-0.04578206,0.977977,6.713732
RH,0.2555648,1.031138,0.1327199,-0.2301058,0.02101773,-0.04800531,0.9717536,6.724874
RH,0.2555648,1.031138,0.1327199,-0.2301058,0.02101773,-0.04800531,0.9717536,6.724874
RH,0.2563344,1.052747,0.1383484,-0.247398,0.02136021,-0.04755152,0.9675106,6.736002
RH,0.2563344,1.052747,0.1383484,-0.247398,0.02136021,-0.04755152,0.9675106,6.736002
RH,0.2584004,1.07987,0.1309908,-0.2816064,0.02131062,-0.04790058,0.9580967,6.747043
RH,0.2584004,1.07987,0.1309908,-0.2816064,0.02131062,-0.04790058,0.9580967,6.747043
RH,0.2610394,1.107324,0.1207889,-0.3139375,0.02166258,-0.04834909,0.9479643,6.758172
RH,0.2610394,1.107324,0.1207889,-0.3139375,0.02166258,-0.04834909,0.9479643,6.758172
RH,0.2510462,1.132431,0.09731907,-0.3547289,0.02097337,-0.04767811,0.9335172,6.769287
RH,0.2510462,1.132431,0.09731907,-0.3547289,0.02097337,-0.04767811,0.9335172,6.769287
RH,0.2298564,1.176643,0.09260738,-0.3932635,0.02069155,-0.04801198,0.9179382,6.780385
RH,0.2298564,1.176643,0.09260738,-0.3932635,0.02069155,-0.04801198,0.9179382,6.780385
RH,0.231367,1.205809,0.07602447,-0.4356425,0.01985998,-0.05250769,0.8983675,6.79162
RH,0.231367,1.205809,0.07602447,-0.4356425,0.01985998,-0.05250769,0.8983675,6.79162
RH,0.2326291,1.233856,0.05540556,-0.4792224,0.01716119,-0.05530795,0.8757811,6.802596
RH,0.2326291,1.233856,0.05540556,-0.4792224,0.01716119,-0.05530795,0.8757811,6.802596
RH,0.2338902,1.259056,0.04050714,-0.5150442,0.01654132,-0.05774739,0.8550562,6.813689
RH,0.2338902,1.259056,0.04050714,-0.5150442,0.01654132,-0.05774739,0.8550562,6.813689
RH,0.2351575,1.283488,0.02529836,-0.5499974,0.0158926,-0.06008861,0.8328503,6.824817
RH,0.2351575,1.283488,0.02529836,-0.5499974,0.0158926,-0.06008861,0.8328503,6.824817
RH,0.2364262,1.307118,0.009851754,-0.5840058,0.01521698,-0.06232649,0.8092102,6.835859
RH,0.2364262,1.307118,0.009851754,-0.5840058,0.01521698,-0.06232649,0.8092102,6.835859
RH,0.2327877,1.323066,-0.0361281,-0.6530314,-0.00131048,-0.05133818,0.7555876,6.847006
RH,0.2327877,1.323066,-0.0361281,-0.6530314,-0.00131048,-0.05133818,0.7555876,6.847006
RH,0.2326,1.33904,-0.06066281,-0.6887522,-0.00621593,-0.05073003,0.7231931,6.858132
RH,0.2326,1.33904,-0.06066281,-0.6887522,-0.00621593,-0.05073003,0.7231931,6.858132
RH,0.2323091,1.352437,-0.08512634,-0.7213923,-0.01102973,-0.05091106,0.6905648,6.869239
RH,0.2323091,1.352437,-0.08512634,-0.7213923,-0.01102973,-0.05091106,0.6905648,6.869239
RH,0.2394964,1.371314,-0.1169212,-0.7389476,-0.007635618,-0.05711109,0.6712947,6.88031
RH,0.2394964,1.371314,-0.1169212,-0.7389476,-0.007635618,-0.05711109,0.6712947,6.88031
RH,0.2394038,1.371989,-0.141134,-0.7732468,-0.01655629,-0.05772787,0.631255,6.891466
RH,0.2394038,1.371989,-0.141134,-0.7732468,-0.01655629,-0.05772787,0.631255,6.891466
RH,0.2391011,1.378645,-0.1652642,-0.7985479,-0.0218511,-0.0570508,0.5988231,6.902586
RH,0.2391011,1.378645,-0.1652642,-0.7985479,-0.0218511,-0.0570508,0.5988231,6.902586
RH,0.2380902,1.381601,-0.1883753,-0.8203742,-0.02646478,-0.05308333,0.5687425,6.913633
RH,0.2380902,1.381601,-0.1883753,-0.8203742,-0.02646478,-0.05308333,0.5687425,6.913633
RH,0.2359314,1.383322,-0.2115263,-0.8396914,-0.02785344,-0.04438394,0.54053,6.924755
RH,0.2359314,1.383322,-0.2115263,-0.8396914,-0.02785344,-0.04438394,0.54053,6.924755
RH,0.2344869,1.386018,-0.2323361,-0.8574559,-0.03220633,-0.03936905,0.5120373,6.935889
